#1:ID	#2:NameGroupA	#3:NameGroupB	#4:p.value	#5:FDR	#6:relationType	#7:PFC	#8:id.first	#9:id.second	#10:groupSize.first	#11:groupSize.second	#12:groupLinkDegree.first	#13:groupLinkDegree.second	#14:expectedLinks	#15:sharedOriglinks	#16:sharedRndlinks	#17:randMax
3358	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9854	0.517717	1.000000	-	0.994500	0	9839	46	6	4970	358	2.600000	2	260	37
3362	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9868	0.495595	1.000000	-	0.995571	0	9854	46	6	4970	1089	7.690000	7	769	98
3365	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9873	0.353210	1.000000	+	0.997333	0	9860	46	5	4970	220	2.110000	3	211	54
3367	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP988	0.007135	1.000000	-	0.995000	0	9867	46	7	4970	890	6.960000	1	696	89
3369	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9884	0.107646	1.000000	+	0.995833	0	9872	46	6	4970	455	3.230000	6	323	84
3370	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9886	0.010933	1.000000	+	0.996375	0	9874	46	5	4970	445	2.980000	8	298	60
3372	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9891	0.070244	1.000000	-	0.997667	0	9880	46	5	4970	969	7.170000	3	717	43
3375	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9908	0.292467	1.000000	-	0.995000	0	9899	46	5	4970	811	5.920000	4	592	69
3381	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9919	0.024404	1.000000	+	0.996000	0	9911	46	5	4970	125	1.090000	4	109	49
3382	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP992	0.257367	1.000000	-	0.999400	0	9912	46	5	4970	964	7.320000	5	732	51
3385	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9928	0.032944	1.000000	+	0.998133	0	9921	46	6	4970	1117	8.800000	15	880	88
3387	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9931	0.000943	1.000000	-	0.991000	0	9925	46	7	4970	1254	9.180000	1	918	118
3389	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9939	0.579706	1.000000	-	0.998500	0	9933	46	5	4970	305	2.360000	2	236	53
3402	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9986	0.341091	1.000000	-	0.991000	0	9985	46	5	4970	365	2.250000	1	225	41
